chosen,id,alt,display,feature,price,chid,,,,,,
1,229,1,0,0,1.7999999,2139,,,,,,
0,229,2,0,0,3.4000002,2139,,,,,,
0,229,3,0,0,2.8000001,2139,,,,,,
0,229,0,0,0,4.8,2140,,,,,,
0,229,1,0,0,2.7000001,2140,,,,,,
1,229,2,0,0,1.7000001,2140,,,,,,
0,229,3,0,0,3.3,2140,,,,,,
0,229,0,0,0,5.0000001,2141,,,,,,
0,229,1,0,1,3.7,2141,,,,,,
1,229,2,0,0,4.1999999,2141,,,,,,
0,229,3,0,0,3.5,2141,,,,,,
0,230,0,0,0,4.6,2142,,,,,,
1,230,1,0,0,3.4000002,2142,,,,,,
0,230,2,0,0,5.6000002,2142,,,,,,
0,230,3,0,0,4.6999998,2142,,,,,,
0,230,0,0,0,4.6,2143,,,,,,
1,230,1,1,0,3.4000002,2143,,,,,,
0,230,2,0,0,5.6000002,2143,,,,,,
0,230,3,0,0,4.6999998,2143,,,,,,
0,230,0,0,0,4.6,2144,,,,,,
1,230,1,0,0,3.0999999,2144,,,,,,
0,230,2,0,0,4.8,2144,,,,,,
0,230,3,0,0,4.4,2144,,,,,,
0,230,0,0,0,4.6,2145,,,,,,
1,230,1,0,0,3.0999999,2145,,,,,,
0,230,2,0,0,4.1999999,2145,,,,,,
0,230,3,0,0,3.7,2145,,,,,,
0,230,0,0,0,4.6999998,2146,,,,,,
1,230,1,0,0,2.7000001,2146,,,,,,
0,230,2,0,0,2.8999999,2146,,,,,,
0,230,3,0,1,3.5999998,2146,,,,,,
0,230,0,0,0,4.8,2147,,,,,,
1,230,1,0,0,2.7000001,2147,,,,,,
0,230,2,0,0,4.1000001,2147,,,,,,
0,230,3,0,0,3.5,2147,,,,,,
0,230,0,0,1,4.6,2148,,,,,,
0,230,1,0,0,2.7000001,2148,,,,,,
0,230,2,0,0,4.1000001,2148,,,,,,
1,230,3,0,0,3.5,2148,,,,,,
0,230,0,0,0,5.0000001,2149,,,,,,
0,230,1,0,0,3.0999999,2149,,,,,,
0,230,2,0,0,4.1999999,2149,,,,,,
1,230,3,0,0,3.5,2149,,,,,,
0,230,0,0,0,5.0000001,2150,,,,,,
0,230,1,0,0,3.0999999,2150,,,,,,
0,230,2,0,0,4.1999999,2150,,,,,,
1,230,3,0,0,3.5,2150,,,,,,
0,230,0,0,0,5.0000001,2151,,,,,,
1,230,1,0,1,1.5,2151,,,,,,
0,230,2,0,0,4.6999998,2151,,,,,,
0,230,3,0,0,3.5,2151,,,,,,
0,231,0,0,0,4.6,2152,,,,,,
1,231,1,1,0,2.2,2152,,,,,,
0,231,2,0,0,5.2000001,2152,,,,,,
0,231,3,0,0,3.7,2152,,,,,,
0,231,0,0,0,4.6,2153,,,,,,
1,231,1,1,0,3.0999999,2153,,,,,,
0,231,2,0,0,5.2000001,2153,,,,,,
0,231,3,0,0,3.7,2153,,,,,,
0,231,0,0,0,4.6,2154,,,,,,
1,231,1,0,0,2.8000001,2154,,,,,,
0,231,2,0,0,5.2000001,2154,,,,,,
0,231,3,0,0,3.7,2154,,,,,,
0,231,0,0,0,4.6,2155,,,,,,
1,231,1,0,0,2.7000001,2155,,,,,,
0,231,2,0,0,3.7999999,2155,,,,,,
0,231,3,1,0,2.8000001,2155,,,,,,
0,231,0,0,0,4.6,2156,,,,,,
1,231,1,0,0,2.9999999,2156,,,,,,
0,231,2,0,0,3.4000002,2156,,,,,,
0,231,3,0,0,2.8000001,2156,,,,,,
0,231,0,0,0,5.0000001,2157,,,,,,
1,231,1,0,0,2.1,2157,,,,,,
0,231,2,0,0,3.4000002,2157,,,,,,
0,231,3,0,0,2.8000001,2157,,,,,,
0,231,0,0,0,5.0000001,2158,,,,,,
1,231,1,0,0,3.4000002,2158,,,,,,
0,231,2,0,0,3.4000002,2158,,,,,,
0,231,3,0,0,3.0999999,2158,,,,,,
0,231,0,0,0,5.0000001,2159,,,,,,
0,231,1,0,0,3.4000002,2159,,,,,,
1,231,2,0,0,3.4000002,2159,,,,,,
0,231,3,0,0,3.0999999,2159,,,,,,
0,231,0,0,0,5.0000001,2160,,,,,,
1,231,1,0,0,2.8000001,2160,,,,,,
0,231,2,0,0,3.4000002,2160,,,,,,
0,231,3,0,0,3.0999999,2160,,,,,,
0,231,0,0,0,5.0000001,2161,,,,,,
1,231,1,1,0,3.0999999,2161,,,,,,
0,231,2,0,0,3.4000002,2161,,,,,,
0,231,3,0,0,3.0999999,2161,,,,,,
0,231,0,0,0,4.1999999,2162,,,,,,
1,231,1,1,0,3.0999999,2162,,,,,,
0,231,2,0,0,3.4000002,2162,,,,,,
0,231,3,0,0,3.0999999,2162,,,,,,
0,231,0,0,0,4.1999999,2163,,,,,,
1,231,1,0,0,3.7,2163,,,,,,
0,231,2,0,1,3.4000002,2163,,,,,,
0,231,3,0,0,3.0999999,2163,,,,,,
1,231,0,0,0,4.1999999,2164,,,,,,
0,231,1,0,0,3.7,2164,,,,,,
0,231,2,0,0,3.4000002,2164,,,,,,
0,231,3,0,0,3.2000002,2164,,,,,,
0,231,0,0,0,4.1999999,2165,,,,,,
0,231,1,0,0,3.7,2165,,,,,,
1,231,2,1,0,3.5,2165,,,,,,
0,231,3,0,0,3.4000002,2165,,,,,,
1,231,0,0,0,4.4,2166,,,,,,
0,231,1,0,0,3.7,2166,,,,,,
0,231,2,0,0,4.1999999,2166,,,,,,
0,231,3,0,0,3.4000002,2166,,,,,,
0,232,0,0,0,5.0000001,2167,,,,,,
0,232,1,0,0,2.9999999,2167,,,,,,
0,232,2,0,0,4.6999998,2167,,,,,,
1,232,3,0,0,0.3,2167,,,,,,
0,232,0,0,0,4.8999999,2168,,,,,,
0,232,1,0,0,2.9999999,2168,,,,,,
1,232,2,0,1,2.1,2168,,,,,,
0,232,3,0,0,3.5,2168,,,,,,
0,232,0,0,0,5.0000001,2169,,,,,,
1,232,1,0,0,3.4000002,2169,,,,,,
0,232,2,0,0,4.6999998,2169,,,,,,
0,232,3,0,0,3.0999999,2169,,,,,,
0,232,0,0,0,4.5000002,2170,,,,,,
0,232,1,0,0,3.7,2170,,,,,,
0,232,2,0,0,4.1999999,2170,,,,,,
1,232,3,0,0,0.3,2170,,,,,,
0,232,0,0,0,4.5000002,2171,,,,,,
0,232,1,0,0,3.7,2171,,,,,,
0,232,2,0,0,4.3000001,2171,,,,,,
1,232,3,0,0,0.3,2171,,,,,,
0,232,0,0,0,4.1999999,2172,,,,,,
0,232,1,0,0,3.7,2172,,,,,,
1,232,2,0,0,4.6,2172,,,,,,
0,232,3,0,0,3.4000002,2172,,,,,,
0,232,0,0,0,5.0000001,2173,,,,,,
0,232,1,0,0,3.7,2173,,,,,,
0,232,2,0,0,5.0000001,2173,,,,,,
1,232,3,0,0,2.1,2173,,,,,,
0,232,0,0,0,5.0000001,2174,,,,,,
0,232,1,0,0,3.7,2174,,,,,,
0,232,2,1,1,3.9000001,2174,,,,,,
1,232,3,0,0,2.5,2174,,,,,,
0,232,0,0,0,5.0000001,2175,,,,,,
0,232,1,0,0,3.7,2175,,,,,,
0,232,2,1,1,3.9000001,2175,,,,,,
1,232,3,0,0,1.5,2175,,,,,,
0,233,0,0,0,5.0000001,2176,,,,,,
1,233,1,0,0,2.8000001,2176,,,,,,
0,233,2,0,0,4.6999998,2176,,,,,,
0,233,3,0,0,3.4000002,2176,,,,,,
0,233,0,0,0,4.1000001,2177,,,,,,
1,233,1,0,0,2.2,2177,,,,,,
0,233,2,0,0,4.1000001,2177,,,,,,
0,233,3,0,0,3.5,2177,,,,,,
0,233,0,0,0,4.8999999,2178,,,,,,
0,233,1,0,0,2.9999999,2178,,,,,,
1,233,2,0,1,4.1000001,2178,,,,,,
0,233,3,0,0,3.5,2178,,,,,,
0,233,0,0,0,5.0000001,2179,,,,,,
0,233,1,0,0,3.4000002,2179,,,,,,
1,233,2,1,0,3.9000001,2179,,,,,,
0,233,3,0,0,3.0999999,2179,,,,,,
0,233,0,0,0,4.1999999,2180,,,,,,
1,233,1,0,0,3.7,2180,,,,,,
0,233,2,0,0,4.4,2180,,,,,,
0,233,3,0,0,3.4000002,2180,,,,,,
0,233,0,0,0,5.0000001,2181,,,,,,
0,233,1,0,0,3.2000002,2181,,,,,,
1,233,2,0,0,4.1999999,2181,,,,,,
0,233,3,0,0,3.4000002,2181,,,,,,
0,233,0,0,1,5.2000001,2182,,,,,,
0,233,1,0,0,3.5999998,2182,,,,,,
1,233,2,0,0,3.2000002,2182,,,,,,
0,233,3,0,0,3.7,2182,,,,,,
0,233,0,0,0,4.4,2183,,,,,,
1,233,1,0,0,2.2,2183,,,,,,
0,233,2,0,0,4.1999999,2183,,,,,,
0,233,3,0,0,3.4000002,2183,,,,,,
0,234,0,0,0,4.6,2184,,,,,,
0,234,1,0,0,3.7,2184,,,,,,
1,234,2,0,0,5.0000001,2184,,,,,,
0,234,3,0,0,3.9999999,2184,,,,,,
0,234,0,0,0,3.2000002,2185,,,,,,
0,234,1,0,0,2.9999999,2185,,,,,,
1,234,2,0,0,4.3000001,2185,,,,,,
0,234,3,0,0,2.8999999,2185,,,,,,
0,234,0,0,0,4.1999999,2186,,,,,,
1,234,1,1,1,3.4000002,2186,,,,,,
0,234,2,0,0,4.3000001,2186,,,,,,
0,234,3,0,0,3.0999999,2186,,,,,,
0,234,0,0,0,4.1999999,2187,,,,,,
0,234,1,0,0,3.7,2187,,,,,,
1,234,2,1,1,4.1999999,2187,,,,,,
0,234,3,0,0,3.4000002,2187,,,,,,
0,234,0,0,0,4.4,2188,,,,,,
0,234,1,0,0,3.7,2188,,,,,,
1,234,2,0,0,4.3000001,2188,,,,,,
0,234,3,0,0,3.4000002,2188,,,,,,
0,235,0,0,0,4.6,2189,,,,,,
0,235,1,1,0,3.0999999,2189,,,,,,
1,235,2,0,0,5.2000001,2189,,,,,,
0,235,3,0,0,3.4000002,2189,,,,,,
0,235,0,0,0,4.6,2190,,,,,,
0,235,1,0,0,3.0999999,2190,,,,,,
1,235,2,0,0,3.9000001,2190,,,,,,
0,235,3,1,0,2.8000001,2190,,,,,,
0,235,0,0,0,5.0000001,2191,,,,,,
0,235,1,0,0,3.4000002,2191,,,,,,
1,235,2,1,0,4.6999998,2191,,,,,,
0,235,3,0,0,3.0999999,2191,,,,,,
0,235,0,0,0,4.1999999,2192,,,,,,
0,235,1,0,0,3.7,2192,,,,,,
0,235,2,0,0,4.3000001,2192,,,,,,
1,235,3,0,0,2.2,2192,,,,,,
0,235,0,0,0,4.4,2193,,,,,,
0,235,1,0,0,3.7,2193,,,,,,
0,235,2,0,0,4.1999999,2193,,,,,,
1,235,3,0,0,2.8000001,2193,,,,,,
0,236,0,0,0,4.6,2194,,,,,,
1,236,1,0,0,3.7,2194,,,,,,
0,236,2,0,0,5.0000001,2194,,,,,,
0,236,3,0,0,3.9000001,2194,,,,,,
0,236,0,0,0,4.6,2195,,,,,,
1,236,1,0,0,3.4000002,2195,,,,,,
0,236,2,0,0,4.8,2195,,,,,,
0,236,3,0,0,3.0999999,2195,,,,,,
0,236,0,0,0,4.6,2196,,,,,,
0,236,1,0,0,3.0999999,2196,,,,,,
1,236,2,0,0,1.7000001,2196,,,,,,
0,236,3,0,1,3.5999998,2196,,,,,,
0,236,0,0,0,4.1999999,2197,,,,,,
1,236,1,0,0,3.4000002,2197,,,,,,
0,236,2,0,0,4.3000001,2197,,,,,,
0,236,3,0,0,3.0999999,2197,,,,,,
0,236,0,0,0,5.0000001,2198,,,,,,
0,236,1,0,0,3.2000002,2198,,,,,,
0,236,2,0,0,4.6999998,2198,,,,,,
1,236,3,0,0,1.7999999,2198,,,,,,
0,236,0,0,0,4.4,2199,,,,,,
1,236,1,0,0,2.2,2199,,,,,,
0,236,2,0,0,4.1999999,2199,,,,,,
0,236,3,0,0,3.4000002,2199,,,,,,
0,236,0,0,0,5.4000001,2200,,,,,,
1,236,1,0,0,3.5999998,2200,,,,,,
0,236,2,0,0,4.6,2200,,,,,,
0,236,3,0,0,3.7,2200,,,,,,
0,237,0,0,0,3.2000002,2201,,,,,,
1,237,1,0,0,2.9999999,2201,,,,,,
0,237,2,0,0,3.7999999,2201,,,,,,
0,237,3,0,0,2.8999999,2201,,,,,,
0,237,0,0,0,4.8,2202,,,,,,
1,237,1,0,0,2.7000001,2202,,,,,,
0,237,2,0,0,2.7000001,2202,,,,,,
0,237,3,0,1,3.5,2202,,,,,,
0,237,0,0,0,4.3000001,2203,,,,,,
1,237,1,0,0,2.6000001,2203,,,,,,
0,237,2,0,0,3.5,2203,,,,,,
0,237,3,0,0,2.9999999,2203,,,,,,
0,237,0,0,0,4.1999999,2204,,,,,,
1,237,1,0,0,3.4000002,2204,,,,,,
0,237,2,0,0,4.1999999,2204,,,,,,
0,237,3,0,0,3.4000002,2204,,,,,,
0,237,0,0,0,4.1999999,2205,,,,,,
1,237,1,0,0,3.7,2205,,,,,,
0,237,2,1,1,4.1999999,2205,,,,,,
0,237,3,0,0,3.4000002,2205,,,,,,
0,237,0,0,0,4.4,2206,,,,,,
1,237,1,0,0,2.1,2206,,,,,,
0,237,2,0,0,4.5000002,2206,,,,,,
0,237,3,0,0,3.4000002,2206,,,,,,
0,238,0,0,0,4.6,2207,,,,,,
1,238,1,1,0,3.0999999,2207,,,,,,
0,238,2,0,0,5.2000001,2207,,,,,,
0,238,3,0,0,3.7,2207,,,,,,
0,238,0,0,0,4.6,2208,,,,,,
1,238,1,1,0,1.5,2208,,,,,,
0,238,2,0,0,5.2000001,2208,,,,,,
0,238,3,0,0,3.4000002,2208,,,,,,
0,238,0,0,0,5.0000001,2209,,,,,,
1,238,1,0,0,2.8000001,2209,,,,,,
0,238,2,0,0,4.6999998,2209,,,,,,
0,238,3,0,0,3.4000002,2209,,,,,,
0,238,0,0,1,3.2000002,2210,,,,,,
1,238,1,0,0,2.9999999,2210,,,,,,
0,238,2,0,0,3.5,2210,,,,,,
0,238,3,0,0,2.8000001,2210,,,,,,
0,238,0,0,0,5.0000001,2211,,,,,,
1,238,1,0,0,2.8000001,2211,,,,,,
0,238,2,0,0,4.6999998,2211,,,,,,
0,238,3,0,0,2.9999999,2211,,,,,,
0,238,0,0,0,5.0000001,2212,,,,,,
0,238,1,0,0,2.9999999,2212,,,,,,
1,238,2,0,0,4.1999999,2212,,,,,,
0,238,3,0,0,2.9999999,2212,,,,,,
0,238,0,0,0,4.1999999,2213,,,,,,
1,238,1,1,1,3.0999999,2213,,,,,,
0,238,2,0,0,4.3000001,2213,,,,,,
0,238,3,0,0,3.0999999,2213,,,,,,
0,238,0,0,0,5.2000001,2214,,,,,,
0,238,1,0,0,2.9999999,2214,,,,,,
1,238,2,0,0,4.6,2214,,,,,,
0,238,3,0,1,4.1000001,2214,,,,,,
0,238,0,0,0,5.0000001,2215,,,,,,
1,238,1,1,0,2.5,2215,,,,,,
0,238,2,0,0,3.9999999,2215,,,,,,
0,238,3,0,0,3.0999999,2215,,,,,,
0,238,0,0,0,5.0000001,2216,,,,,,
1,238,1,1,0,3.0999999,2216,,,,,,
0,238,2,0,0,4.1999999,2216,,,,,,
0,238,3,0,0,3.3,2216,,,,,,
0,238,0,0,0,5.0000001,2217,,,,,,
0,238,1,0,0,3.7,2217,,,,,,
1,238,2,0,0,4.6,2217,,,,,,
0,238,3,1,0,2.8000001,2217,,,,,,
0,238,0,0,0,4.4,2218,,,,,,
1,238,1,0,0,2.1,2218,,,,,,
0,238,2,0,0,4.5000002,2218,,,,,,
0,238,3,0,0,3.4000002,2218,,,,,,
0,238,0,0,0,5.0000001,2219,,,,,,
1,238,1,1,0,3.0999999,2219,,,,,,
0,238,2,0,1,4.4,2219,,,,,,
0,238,3,0,0,3.7,2219,,,,,,
0,239,0,0,0,4.6,2220,,,,,,
1,239,1,0,0,1.7999999,2220,,,,,,
0,239,2,0,0,5.2000001,2220,,,,,,
0,239,3,0,0,3.7,2220,,,,,,
0,239,0,0,0,4.6,2221,,,,,,
1,239,1,1,0,3.4000002,2221,,,,,,
0,239,2,0,0,5.6000002,2221,,,,,,
0,239,3,0,0,4.6999998,2221,,,,,,
0,239,0,0,0,4.6,2222,,,,,,
1,239,1,1,1,3.0999999,2222,,,,,,
0,239,2,0,0,6.1000001,2222,,,,,,
0,239,3,0,0,3.7,2222,,,,,,
0,239,0,0,0,4.8999999,2223,,,,,,
0,239,1,0,0,2.9999999,2223,,,,,,
1,239,2,0,1,2.1,2223,,,,,,
0,239,3,0,0,3.5,2223,,,,,,
0,239,0,0,0,3.0999999,2224,,,,,,
1,239,1,0,1,1.2,2224,,,,,,
0,239,2,0,0,4.6,2224,,,,,,
0,239,3,0,0,4.1000001,2224,,,,,,
1,240,0,0,0,5.0999999,2225,,,,,,
0,240,1,0,0,3.0999999,2225,,,,,,
0,240,2,0,0,4.1999999,2225,,,,,,
0,240,3,0,0,3.7,2225,,,,,,
0,240,0,0,0,5.0999999,2226,,,,,,
0,240,1,0,0,3.2000002,2226,,,,,,
0,240,2,0,0,4.3000001,2226,,,,,,
1,240,3,1,1,2.8000001,2226,,,,,,
0,240,0,0,0,4.1999999,2227,,,,,,
0,240,1,0,0,3.7,2227,,,,,,
1,240,2,0,0,4.6,2227,,,,,,
0,240,3,0,0,3.4000002,2227,,,,,,
0,240,0,0,0,4.1999999,2228,,,,,,
1,240,1,0,0,2.1,2228,,,,,,
0,240,2,0,0,4.6,2228,,,,,,
0,240,3,0,0,3.4000002,2228,,,,,,
0,240,0,0,0,4.4,2229,,,,,,
1,240,1,0,0,3.7,2229,,,,,,
0,240,2,0,0,4.3000001,2229,,,,,,
0,240,3,0,0,3.4000002,2229,,,,,,
0,241,0,0,0,4.6,2230,,,,,,
1,241,1,0,0,2.8000001,2230,,,,,,
0,241,2,0,0,5.2000001,2230,,,,,,
0,241,3,0,0,3.5999998,2230,,,,,,
0,241,0,0,0,4.6,2231,,,,,,
1,241,1,0,0,1.5,2231,,,,,,
0,241,2,0,0,5.0000001,2231,,,,,,
0,241,3,0,0,3.0999999,2231,,,,,,
0,241,0,0,0,4.6,2232,,,,,,
1,241,1,1,1,3.0999999,2232,,,,,,
0,241,2,0,0,6.1000001,2232,,,,,,
0,241,3,0,0,3.7,2232,,,,,,
0,241,0,0,0,4.6,2233,,,,,,
1,241,1,1,0,3.0999999,2233,,,,,,
0,241,2,0,0,5.2000001,2233,,,,,,
0,241,3,0,0,3.4000002,2233,,,,,,
1,241,0,0,0,5.0000001,2234,,,,,,
0,241,1,0,0,3.0999999,2234,,,,,,
0,241,2,0,0,4.6999998,2234,,,,,,
0,241,3,0,0,3.4000002,2234,,,,,,
0,241,0,0,0,5.0000001,2235,,,,,,
0,241,1,0,0,2.9999999,2235,,,,,,
1,241,2,0,0,4.1999999,2235,,,,,,
0,241,3,0,0,2.9999999,2235,,,,,,
0,241,0,0,0,5.2999999,2236,,,,,,
1,241,1,0,0,2.8000001,2236,,,,,,
0,241,2,0,0,3.5,2236,,,,,,
0,241,3,0,0,2.8000001,2236,,,,,,
0,241,0,0,0,4.4,2237,,,,,,
0,241,1,0,0,3.7,2237,,,,,,
1,241,2,0,0,4.1999999,2237,,,,,,
0,241,3,0,0,3.4000002,2237,,,,,,
0,241,0,0,0,5.0000001,2238,,,,,,
0,241,1,0,0,3.7,2238,,,,,,
1,241,2,0,0,4.6,2238,,,,,,
0,241,3,0,0,3.7,2238,,,,,,
0,242,0,0,0,4.6,2239,,,,,,
0,242,1,0,0,3.7,2239,,,,,,
0,242,2,0,0,5.2000001,2239,,,,,,
1,242,3,0,0,2.6000001,2239,,,,,,
0,242,0,0,0,4.6,2240,,,,,,
0,242,1,0,0,3.5999998,2240,,,,,,
0,242,2,0,0,5.2999999,2240,,,,,,
1,242,3,0,0,2.8000001,2240,,,,,,
0,242,0,0,0,4.6,2241,,,,,,
1,242,1,1,0,1.7999999,2241,,,,,,
0,242,2,0,0,5.2000001,2241,,,,,,
0,242,3,0,0,3.4000002,2241,,,,,,
0,242,0,0,0,5.0000001,2242,,,,,,
0,242,1,0,0,2.9999999,2242,,,,,,
1,242,2,0,0,4.3000001,2242,,,,,,
0,242,3,0,0,2.9999999,2242,,,,,,
0,242,0,0,0,5.0000001,2243,,,,,,
0,242,1,0,0,2.9999999,2243,,,,,,
1,242,2,1,0,3.2000002,2243,,,,,,
0,242,3,0,0,2.9999999,2243,,,,,,
0,242,0,0,0,5.0000001,2244,,,,,,
0,242,1,0,0,3.4000002,2244,,,,,,
1,242,2,1,0,3.9000001,2244,,,,,,
0,242,3,0,0,3.0999999,2244,,,,,,
0,242,0,0,0,5.0000001,2245,,,,,,
0,242,1,0,0,3.4000002,2245,,,,,,
1,242,2,1,0,3.9000001,2245,,,,,,
0,242,3,0,0,3.0999999,2245,,,,,,
0,242,0,0,0,5.0000001,2246,,,,,,
0,242,1,0,0,3.4000002,2246,,,,,,
0,242,2,0,0,4.5000002,2246,,,,,,
1,242,3,1,0,2.8000001,2246,,,,,,
0,242,0,0,0,5.0000001,2247,,,,,,
0,242,1,0,0,3.4000002,2247,,,,,,
1,242,2,1,0,3.9000001,2247,,,,,,
0,242,3,0,0,3.0999999,2247,,,,,,
0,242,0,0,0,5.0000001,2248,,,,,,
0,242,1,0,0,3.4000002,2248,,,,,,
0,242,2,0,0,5.0000001,2248,,,,,,
1,242,3,1,0,2.8000001,2248,,,,,,
0,242,0,0,0,5.0000001,2249,,,,,,
0,242,1,0,0,3.5999998,2249,,,,,,
0,242,2,0,0,5.0000001,2249,,,,,,
1,242,3,1,0,2.5,2249,,,,,,
0,242,0,0,0,5.0000001,2250,,,,,,
0,242,1,0,0,3.7,2250,,,,,,
1,242,2,1,1,3.9000001,2250,,,,,,
0,242,3,0,0,2.8000001,2250,,,,,,
0,242,0,0,0,5.0000001,2251,,,,,,
1,242,1,1,0,3.0999999,2251,,,,,,
0,242,2,0,0,5.2999999,2251,,,,,,
0,242,3,0,0,3.7,2251,,,,,,
0,242,0,0,0,5.2000001,2252,,,,,,
0,242,1,0,0,3.7,2252,,,,,,
1,242,2,1,0,2.3,2252,,,,,,
0,242,3,0,0,3.7,2252,,,,,,
0,243,0,0,0,4.6,2253,,,,,,
0,243,1,0,0,3.4000002,2253,,,,,,
1,243,2,0,0,5.0000001,2253,,,,,,
0,243,3,0,0,3.0999999,2253,,,,,,
0,243,0,0,0,5.0000001,2254,,,,,,
0,243,1,1,0,3.0999999,2254,,,,,,
1,243,2,0,0,3.4000002,2254,,,,,,
0,243,3,0,0,2.8000001,2254,,,,,,
0,243,0,0,0,5.2000001,2255,,,,,,
1,243,1,0,0,2.8000001,2255,,,,,,
0,243,2,0,0,3.5,2255,,,,,,
0,243,3,0,0,2.8000001,2255,,,,,,
0,243,0,0,0,5.0000001,2256,,,,,,
0,243,1,0,0,3.4000002,2256,,,,,,
1,243,2,0,0,2.3,2256,,,,,,
0,243,3,0,0,2.8000001,2256,,,,,,
0,243,0,0,0,4.5000002,2257,,,,,,
0,243,1,0,0,3.7,2257,,,,,,
1,243,2,0,0,4.1999999,2257,,,,,,
0,243,3,0,0,3.4000002,2257,,,,,,
0,243,0,0,0,4.5000002,2258,,,,,,
1,243,1,0,0,3.7,2258,,,,,,
0,243,2,0,0,4.3000001,2258,,,,,,
0,243,3,0,0,3.4000002,2258,,,,,,
0,244,0,0,0,4.6,2259,,,,,,
1,244,1,0,0,3.2000002,2259,,,,,,
0,244,2,0,0,5.2000001,2259,,,,,,
0,244,3,0,0,3.5999998,2259,,,,,,
0,244,0,0,0,4.6,2260,,,,,,
1,244,1,1,0,2.8000001,2260,,,,,,
0,244,2,0,0,5.2000001,2260,,,,,,
0,244,3,0,0,3.7,2260,,,,,,
0,244,0,0,0,4.6,2261,,,,,,
1,244,1,1,0,3.0999999,2261,,,,,,
0,244,2,0,0,5.2000001,2261,,,,,,
0,244,3,0,0,3.4000002,2261,,,,,,
0,244,0,0,0,4.6,2262,,,,,,
1,244,1,1,0,1.7999999,2262,,,,,,
0,244,2,0,0,5.2000001,2262,,,,,,
0,244,3,0,0,3.4000002,2262,,,,,,
0,244,0,0,0,4.6,2263,,,,,,
1,244,1,0,0,2.8000001,2263,,,,,,
0,244,2,0,0,5.2000001,2263,,,,,,
0,244,3,0,0,3.7,2263,,,,,,
0,244,0,0,0,5.0000001,2264,,,,,,
1,244,1,1,0,2.8000001,2264,,,,,,
0,244,2,0,0,4.6999998,2264,,,,,,
0,244,3,0,0,2.9999999,2264,,,,,,
0,244,0,0,0,5.0000001,2265,,,,,,
1,244,1,1,0,2.5,2265,,,,,,
0,244,2,0,0,4.6999998,2265,,,,,,
0,244,3,0,0,2.9999999,2265,,,,,,
0,244,0,0,0,5.0000001,2266,,,,,,
1,244,1,0,0,3.4000002,2266,,,,,,
0,244,2,0,0,4.6999998,2266,,,,,,
0,244,3,0,0,3.0999999,2266,,,,,,
0,244,0,0,0,5.0000001,2267,,,,,,
1,244,1,0,0,3.4000002,2267,,,,,,
0,244,2,0,0,4.6999998,2267,,,,,,
0,244,3,0,0,3.0999999,2267,,,,,,
0,244,0,0,0,5.0000001,2268,,,,,,
1,244,1,0,0,3.4000002,2268,,,,,,
0,244,2,0,0,4.6999998,2268,,,,,,
0,244,3,0,0,3.0999999,2268,,,,,,
0,244,0,0,0,5.0000001,2269,,,,,,
0,244,1,0,0,3.4000002,2269,,,,,,
1,244,2,1,0,3.9000001,2269,,,,,,
0,244,3,0,0,3.0999999,2269,,,,,,
0,244,0,0,0,5.0999999,2270,,,,,,
0,244,1,0,0,3.2000002,2270,,,,,,
0,244,2,0,0,4.3000001,2270,,,,,,
1,244,3,1,1,2.8000001,2270,,,,,,
0,244,0,0,0,5.0000001,2271,,,,,,
1,244,1,0,0,2.5,2271,,,,,,
0,244,2,0,0,4.6999998,2271,,,,,,
0,244,3,0,0,3.0999999,2271,,,,,,
0,244,0,0,0,5.0000001,2272,,,,,,
1,244,1,1,0,3.0999999,2272,,,,,,
0,244,2,0,0,4.6999998,2272,,,,,,
0,244,3,0,0,3.0999999,2272,,,,,,
0,244,0,0,0,5.0000001,2273,,,,,,
0,244,1,0,0,3.7,2273,,,,,,
0,244,2,0,0,5.0000001,2273,,,,,,
1,244,3,1,0,2.5,2273,,,,,,
0,244,0,0,0,5.0000001,2274,,,,,,
0,244,1,0,0,3.7,2274,,,,,,
0,244,2,0,0,5.0000001,2274,,,,,,
1,244,3,0,0,2.5,2274,,,,,,
0,244,0,0,0,5.0000001,2275,,,,,,
0,244,1,0,0,3.7,2275,,,,,,
1,244,2,1,1,4.1999999,2275,,,,,,
0,244,3,0,0,2.8000001,2275,,,,,,
0,244,0,0,0,5.2000001,2276,,,,,,
1,244,1,0,0,3.7,2276,,,,,,
0,244,2,1,0,3.5999998,2276,,,,,,
0,244,3,0,0,3.7,2276,,,,,,
0,244,0,0,0,5.2000001,2277,,,,,,
1,244,1,0,0,3.7,2277,,,,,,
0,244,2,1,0,3.5999998,2277,,,,,,
0,244,3,0,0,3.7,2277,,,,,,
0,244,0,0,0,5.2000001,2278,,,,,,
1,244,1,0,0,3.7,2278,,,,,,
0,244,2,0,0,5.2999999,2278,,,,,,
0,244,3,0,0,3.7,2278,,,,,,
0,245,0,0,0,4.6,2279,,,,,,
0,245,1,0,0,3.7,2279,,,,,,
1,245,2,0,0,4.6999998,2279,,,,,,
0,245,3,0,0,3.4000002,2279,,,,,,
0,245,0,0,0,4.6,2280,,,,,,
1,245,1,1,0,1.7999999,2280,,,,,,
0,245,2,0,0,5.2000001,2280,,,,,,
0,245,3,0,0,3.7,2280,,,,,,
0,245,0,0,0,4.6,2281,,,,,,
1,245,1,0,0,3.0999999,2281,,,,,,
0,245,2,0,0,5.2000001,2281,,,,,,
0,245,3,0,0,3.7,2281,,,,,,
0,245,0,0,0,5.0000001,2282,,,,,,
